Estado,Região,CodMun,Município,Média Cob Vac,Média At Pr,Média Plano,IDHm,Média Var CobVac,Média Var At Pr,Média Var Plano
Goiás,Centro Oeste,522005,São João da Paraúna,87.8795474,100.0000000,2.7421353,0.724,0.0351897,0.0000000,0.0592893
Goiás,Centro Oeste,522010,São Luís de Montes Belos,85.5084897,90.8563636,8.7186988,0.731,0.0133389,0.0178818,0.0056009
Goiás,Centro Oeste,522015,São Luiz do Norte,87.1347767,100.0000000,1.2371891,0.669,0.0118087,0.0000000,0.0045866
Goiás,Centro Oeste,522020,São Miguel do Araguaia,87.1250429,89.6009091,2.6211868,0.664,-0.0143980,0.0113620,0.0233241
Goiás,Centro Oeste,522026,São Miguel do Passa Quatro,94.6969697,96.6754545,1.8749902,0.697,0.0344836,0.0116439,0.1036337
Goiás,Centro Oeste,522028,São Patrício,89.1055901,100.0000000,1.1260220,0.693,-0.0005431,0.0000000,0.1332758
Goiás,Centro Oeste,522040,São Simão,83.6047111,90.9336364,10.7028682,0.72,-0.0009172,-0.0380797,0.0490775
Goiás,Centro Oeste,522045,Senador Canedo,85.1071877,98.2490909,11.2189560,0.701,-0.0298985,-0.0192600,0.0773965
Goiás,Centro Oeste,522050,Serranópolis,99.3428258,86.2100000,6.4446927,0.681,0.0005633,-0.0087037,0.0828461
Goiás,Centro Oeste,522060,Silvânia,78.8042198,100.0000000,4.9672870,0.709,-0.0123885,0.0000000,0.0661646
Goiás,Centro Oeste,522068,Simolândia,87.3762656,99.4654545,1.4644456,0.645,-0.0390846,0.0062473,0.0273184
Goiás,Centro Oeste,522100,Taquaral de Goiás,93.3107722,97.4990909,2.1134486,0.716,0.0356281,0.0007899,0.0431916
Goiás,Centro Oeste,522108,Teresina de Goiás,83.2698425,100.0000000,1.0056559,0.661,-0.0117785,0.0000000,0.0298286
Goiás,Centro Oeste,522119,Terezópolis de Goiás,94.4663053,100.0000000,3.4486177,0.685,0.0027766,0.0000000,0.0784484
Goiás,Centro Oeste,522130,Três Ranchos,91.5781587,100.0000000,9.6637413,0.745,-0.0196144,0.0000000,0.0335387
Goiás,Centro Oeste,522140,Trindade,95.0480816,95.4918182,10.1867270,0.699,-0.0002726,-0.0079314,0.0344372
Goiás,Centro Oeste,522145,Trombas,82.8255287,99.4245455,0.7468369,0.653,0.1083594,0.0067578,0.0190329
Goiás,Centro Oeste,522150,Turvânia,83.2845600,100.0000000,2.4098384,0.697,-0.0274845,0.0000000,0.0927218
Goiás,Centro Oeste,522155,Turvelândia,93.0710484,75.8163636,21.1017710,0.691,0.0039274,-0.0094449,0.0312575
Goiás,Centro Oeste,522157,Uirapuru,87.9874916,100.0000000,0.8580360,0.67,0.0285965,0.0000000,0.2388973
Goiás,Centro Oeste,522160,Uruaçu,85.9099601,97.7354545,6.6728987,0.737,-0.0251686,0.0002120,0.0328955
Goiás,Centro Oeste,522180,Urutaí,95.6982412,96.8754545,9.7942146,0.732,0.0055703,0.0179993,0.1216713
Goiás,Centro Oeste,522185,Valparaíso de Goiás,89.6812717,89.6936364,11.4505816,0.746,-0.0259827,0.0134834,0.0545192
Goiás,Centro Oeste,522190,Varjão,92.7320349,93.5390909,3.5614888,0.687,0.0108047,0.0002475,0.0774152
Goiás,Centro Oeste,522200,Vianópolis,96.9077797,100.0000000,6.0138246,0.712,0.0093823,0.0000000,0.0345541
Goiás,Centro Oeste,522205,Vicentinópolis,96.5970041,96.9136364,9.3916752,0.684,0.0073234,0.0054791,0.5233923
Goiás,Centro Oeste,522220,Vila Boa,94.1787943,100.0000000,0.8194936,0.647,-0.0018279,0.0000000,-0.0023111
Goiás,Centro Oeste,522230,Vila Propício,79.2019584,100.0000000,1.3152204,0.634,0.3018341,0.0000000,0.0874858
Mato Grosso,Centro Oeste,500020,Acorizal,89.4529713,96.7181818,10.3030477,0.628,-0.0544567,-0.0361000,0.1768184
Mato Grosso,Centro Oeste,500025,Água Boa,95.4071718,97.0800000,9.2457763,0.729,0.0032832,0.0039395,0.0548844
Mato Grosso,Centro Oeste,500060,Alta Floresta,88.1685914,96.3636364,5.3670648,0.714,-0.0067611,0.0142667,0.0876070
Mato Grosso,Centro Oeste,500070,Alto Araguaia,92.5686968,100.0000000,12.7984503,0.704,0.0167492,0.0000000,-0.0170613
Mato Grosso,Centro Oeste,500080,Alto Boa Vista,91.7027417,96.7154545,1.7945601,0.651,-0.0121055,0.0204380,0.1001367
Mato Grosso,Centro Oeste,500085,Alto Garças,96.1091843,94.3590909,9.1616208,0.701,0.0063595,-0.0142598,0.0619556
Mato Grosso,Centro Oeste,500090,Alto Paraguai,92.4142175,66.4400000,2.7302859,0.638,0.0097660,-0.0292176,0.0126682
Mato Grosso,Centro Oeste,500100,Alto Taquari,93.4857359,82.2063636,32.7206367,0.705,0.0088960,0.0368175,0.0923625
Mato Grosso,Centro Oeste,500110,Apiacás,94.7818140,85.8045455,0.7586907,0.675,-0.0041089,0.0248723,0.1345098
Mato Grosso,Centro Oeste,500124,Araguaiana,94.6977834,100.0000000,1.7359027,0.687,0.0573507,0.0000000,0.0395693
Mato Grosso,Centro Oeste,500150,Araputanga,93.1275795,59.0972727,9.6085379,0.725,-0.0047253,0.1219142,0.0366215
Mato Grosso,Centro Oeste,500190,Arenápolis,96.9840989,97.5436364,12.1680918,0.704,0.0022925,0.0100038,0.1218741
Mato Grosso,Centro Oeste,500200,Aripuanã,92.0297714,61.3281818,2.0556325,0.675,-0.0039026,0.0080049,0.1011625
Mato Grosso,Centro Oeste,500210,Barão de Melgaço,97.3908054,88.9600000,1.4600164,0.6,-0.0060513,-0.0119413,0.1088298
Mato Grosso,Centro Oeste,500215,Barra do Bugres,88.5090703,66.7890909,12.8363669,0.693,0.0022606,0.0441852,0.0423950
Mato Grosso,Centro Oeste,500220,Barra do Garças,77.3427070,93.4081818,17.6535857,0.748,-0.0142878,0.0066892,0.0231482
Mato Grosso,Centro Oeste,500230,Bom Jesus do Araguaia,93.9236477,83.8572727,0.8375132,0.661,0.0205305,0.0491426,0.1154982
Mato Grosso,Centro Oeste,500260,Brasnorte,92.7161366,90.6045455,2.6109267,0.696,-0.0143431,-0.0222764,0.0655820
Mato Grosso,Centro Oeste,500270,Cáceres,76.9936554,53.8709091,13.3999469,0.708,-0.0106309,0.0410555,0.0358460
Mato Grosso,Centro Oeste,500280,Campinápolis,80.5438910,67.1281818,3.9840671,0.538,0.3398813,-0.0440330,-0.0029986
Mato Grosso,Centro Oeste,500290,Campo Novo do Parecis,99.7431947,95.6345455,20.2526920,0.734,0.0000821,0.0073053,0.0465805
Mato Grosso,Centro Oeste,500295,Campo Verde,95.9016640,90.4309091,14.4698255,0.75,0.0052565,0.0162302,0.0236909
Mato Grosso,Centro Oeste,500310,Campos de Júlio,98.1570087,96.9136364,45.1501400,0.744,-0.0184872,0.0514005,0.4362773
Mato Grosso,Centro Oeste,500315,Canabrava do Norte,98.4110831,97.4845455,0.4700469,0.667,0.0009521,0.0105852,0.1328114
Mato Grosso,Centro Oeste,500320,Canarana,95.2648915,80.8209091,6.4563007,0.693,-0.0052097,0.0150302,0.0915712
Mato Grosso,Centro Oeste,500325,Carlinda,84.9559010,84.2536364,0.7862009,0.665,-0.0185203,-0.0237031,0.1469500
Mato Grosso,Centro Oeste,500330,Castanheira,90.6662126,99.0063636,0.9335582,0.665,-0.0116630,0.0013412,0.1191887
Mato Grosso,Centro Oeste,500345,Chapada dos Guimarães,81.0986877,100.0000000,5.8226902,0.688,0.2425235,0.0000000,0.0541261
Mato Grosso,Centro Oeste,500348,Cláudia,92.4493527,100.0000000,4.3358369,0.699,0.0031867,0.0000000,0.0884160
Mato Grosso,Centro Oeste,500350,Cocalinho,95.2995226,100.0000000,2.4699987,0.66,0.0114839,0.0000000,0.0454959
Mato Grosso,Centro Oeste,500370,Colíder,94.6829657,76.0981818,4.2472793,0.713,0.0070810,0.0375427,0.0676029
Mato Grosso,Centro Oeste,500375,Colniza,91.9636077,54.6981818,0.4200987,0.611,0.0297836,-0.0145598,0.0696647
Mato Grosso,Centro Oeste,500380,Comodoro,89.1725188,97.6854545,4.4841206,0.689,-0.0096494,0.0094619,0.0565222
Mato Grosso,Centro Oeste,500400,Confresa,95.7880469,88.5990909,1.7531667,0.668,-0.0298425,-0.0094280,0.1873702
Mato Grosso,Centro Oeste,500410,Conquista D'Oeste,87.4068612,100.0000000,3.5713091,0.718,0.0384378,0.0000000,-0.0458679
Mato Grosso,Centro Oeste,500430,Cotriguaçu,94.0486298,82.4127273,0.4763567,0.601,0.0200033,0.0094982,0.0336487
Mato Grosso,Centro Oeste,500450,Cuiabá,87.4816425,51.5909091,36.3047185,0.785,-0.0242980,0.0313092,0.0222817
Mato Grosso,Centro Oeste,500460,Curvelândia,98.4499034,83.5272727,2.8243229,0.69,0.0013650,0.0456255,-0.0091769
Mato Grosso,Centro Oeste,500470,Denise,82.6771735,88.6790909,17.6236315,0.683,0.3847045,0.0276363,0.1499314
Mato Grosso,Centro Oeste,500480,Diamantino,94.6836886,98.5681818,12.6164345,0.718,-0.0079597,0.0029444,0.0339556
Mato Grosso,Centro Oeste,500490,Dom Aquino,95.6926635,100.0000000,5.0516099,0.69,0.0004972,0.0000000,0.0564778
Mato Grosso,Centro Oeste,500500,Feliz Natal,97.4327701,76.8945455,2.9818214,0.692,0.0128651,0.0572901,0.1145915
Mato Grosso,Centro Oeste,500515,Figueirópolis D'Oeste,79.1769133,96.1863636,1.6533281,0.679,0.0342185,0.0050510,0.0293542
Mato Grosso,Centro Oeste,500520,Gaúcha do Norte,92.6530496,93.3327273,2.9078333,0.615,-0.0280325,0.0693835,0.1817735
Mato Grosso,Centro Oeste,500525,General Carneiro,77.0604493,96.5700000,2.1871347,0.67,-0.0023652,-0.0377300,0.1294462
Mato Grosso,Centro Oeste,500540,Glória D'Oeste,88.1946939,100.0000000,3.8184915,0.71,0.0561711,0.0000000,-0.0969368
Mato Grosso,Centro Oeste,500560,Guarantã do Norte,95.9292710,89.3545455,2.3004639,0.703,-0.0179763,0.0016382,0.0763760
Mato Grosso,Centro Oeste,500568,Guiratinga,97.6064871,99.8463636,2.6124298,0.705,-0.0081802,0.0000291,-0.0038131
Mato Grosso,Centro Oeste,500570,Indiavaí,84.7025744,100.0000000,1.8688236,0.661,-0.0250119,0.0000000,0.0286567
Mato Grosso,Centro Oeste,500580,Ipiranga do Norte,96.5044047,91.1900000,7.3744268,0.727,0.0111009,0.0418441,0.1597633
Mato Grosso,Centro Oeste,500600,Itanhangá,99.4714588,86.8363636,2.7034103,0.71,0.0003589,0.0808141,0.1609901
Mato Grosso,Centro Oeste,500620,Itiquira,96.4557628,100.0000000,3.7423576,0.693,0.0117288,0.0000000,0.0942576
Mato Grosso,Centro Oeste,500625,Jaciara,86.5366940,99.0863636,19.1573101,0.735,-0.0101266,0.0003171,0.0496105
Mato Grosso,Centro Oeste,500630,Jangada,90.5656106,100.0000000,2.8030883,0.63,-0.0400281,0.0000000,0.0891856
Mato Grosso,Centro Oeste,500635,Jauru,87.0939169,97.4472727,4.9529604,0.673,0.2509730,0.0109481,0.1033615
Mato Grosso,Centro Oeste,500640,Juara,92.9351264,68.7463636,4.2056561,0.682,0.0030646,0.0367241,0.0793004
Mato Grosso,Centro Oeste,500660,Juína,93.2397602,88.5854545,3.8720474,0.716,0.0139140,0.0087647,0.0687731
Mato Grosso,Centro Oeste,500690,Juruena,91.5716161,79.2518182,1.0971479,0.662,0.0322541,-0.0417066,0.0674188
Mato Grosso,Centro Oeste,500710,Juscimeira,93.7804883,98.5490909,6.7926070,0.714,0.0145484,-0.0077207,0.0453210
Mato Grosso,Centro Oeste,500720,Lambari D'Oeste,93.8923720,96.0327273,5.6975626,0.627,0.0227377,-0.0436400,0.2197733
Mato Grosso,Centro Oeste,500730,Lucas do Rio Verde,100.0000000,96.9872727,25.8453109,0.768,0.0000000,0.0042283,0.0583948
Mato Grosso,Centro Oeste,500740,Luciara,82.7974252,100.0000000,2.0108340,0.676,0.0308716,0.0000000,0.0499287
Mato Grosso,Centro Oeste,500755,Marcelândia,80.6791215,88.3981818,2.4599485,0.701,0.0234648,-0.0637186,0.1392741
Mato Grosso,Centro Oeste,500769,Matupá,95.3112102,97.0981818,3.1792899,0.716,0.0039236,0.0111399,0.1528173
Mato Grosso,Centro Oeste,500780,Mirassol d'Oeste,94.7524116,59.7254545,15.2465084,0.704,0.0047719,0.0963595,-0.0451648
Mato Grosso,Centro Oeste,500770,Nobres,87.7135301,94.9090909,7.4937041,0.699,0.0029617,0.0147187,0.0483741
Mato Grosso,Centro Oeste,500790,Nortelândia,88.5678035,100.0000000,12.2839862,0.702,0.0086706,0.0000000,0.0983093
Mato Grosso,Centro Oeste,500793,Nossa Senhora do Livramento,96.7386032,85.6663636,2.6053933,0.638,-0.0069295,-0.0019482,0.1375583
Mato Grosso,Centro Oeste,500795,Nova Bandeirantes,98.0769231,74.4181818,0.7135166,0.65,0.0056754,0.0103435,0.0493346
Mato Grosso,Centro Oeste,500797,Nova Brasilândia,89.0490948,100.0000000,3.3530185,0.651,0.0622445,0.0000000,0.1024907
Mato Grosso,Centro Oeste,500800,Nova Canaã do Norte,88.4987089,73.6490909,1.2318810,0.686,-0.0421993,0.1275479,0.0909595
Mato Grosso,Centro Oeste,500830,Nova Guarita,90.8256734,97.4109091,1.2411822,0.688,0.0469840,0.0113410,0.2275277
Mato Grosso,Centro Oeste,500840,Nova Lacerda,98.9795918,100.0000000,3.9716750,0.636,0.0014192,0.0000000,-0.0679754
Mato Grosso,Centro Oeste,510010,Nova Marilândia,99.0454545,100.0000000,16.4879926,0.704,0.0007598,0.0000000,0.2365195
Mato Grosso,Centro Oeste,510020,Nova Maringá,91.2817688,83.0500000,2.9104178,0.663,0.0106443,0.0446126,0.0618738
Mato Grosso,Centro Oeste,510025,Nova Monte Verde,95.5042226,96.8163636,1.0900947,0.691,0.0020993,-0.0236614,0.1307416
Mato Grosso,Centro Oeste,510030,Nova Mutum,98.6755345,90.2336364,26.0639543,0.758,-0.0011603,-0.0014164,0.0271112
Mato Grosso,Centro Oeste,510035,Nova Nazaré,64.8822026,99.0572727,0.9826650,0.595,0.4352451,-0.0103700,0.3831217
Mato Grosso,Centro Oeste,510040,Nova Olímpia,87.0592033,87.6109091,27.8790483,0.682,0.0016479,-0.0100750,-0.0678218
Mato Grosso,Centro Oeste,510050,Nova Santa Helena,86.1443102,99.4372727,1.7095388,0.714,0.0636266,0.0006977,0.2587939
Mato Grosso,Centro Oeste,510060,Nova Ubiratã,90.6023690,97.3572727,5.2945720,0.669,-0.0204279,0.0228214,0.1313355
Mato Grosso,Centro Oeste,510080,Nova Xavantina,86.0919473,86.3263636,10.9406515,0.704,0.0295630,-0.0074405,0.1187852
Mato Grosso,Centro Oeste,510100,Novo Horizonte do Norte,84.2256558,100.0000000,0.9975316,0.664,0.0252603,0.0000000,0.0373242
Mato Grosso,Centro Oeste,510125,Novo Mundo,99.5959596,93.6509091,0.6111259,0.674,0.0002067,0.0108675,0.1685907
Mato Grosso,Centro Oeste,510130,Novo São Joaquim,89.1993802,100.0000000,6.2504511,0.649,0.0303038,0.0000000,0.6643950
Mato Grosso,Centro Oeste,510140,Paranaíta,94.5704897,98.3927273,2.4941857,0.672,0.0155971,0.0165957,0.1826974
Mato Grosso,Centro Oeste,510160,Paranatinga,98.4418572,82.6809091,4.7896874,0.667,0.0016583,-0.0044702,0.1025877
Mato Grosso,Centro Oeste,510170,Pedra Preta,79.8361123,83.2227273,8.3173185,0.679,0.0434881,-0.0066533,0.1479520
Mato Grosso,Centro Oeste,510180,Peixoto de Azevedo,85.0075515,76.1536364,1.3354605,0.649,-0.0177719,0.0044339,0.0981150
Mato Grosso,Centro Oeste,510185,Planalto da Serra,100.0000000,100.0000000,1.9788377,0.656,0.0000000,0.0000000,0.1198570
Mato Grosso,Centro Oeste,510190,Poconé,86.3819236,86.7127273,6.1585700,0.652,-0.0519637,0.0103922,0.0168405
Mato Grosso,Centro Oeste,510250,Pontal do Araguaia,88.8377564,100.0000000,6.2592241,0.734,-0.0189039,0.0000000,0.0353087
Mato Grosso,Centro Oeste,510260,Ponte Branca,88.1118881,100.0000000,2.9495478,0.686,0.0050811,0.0000000,0.0868188
Mato Grosso,Centro Oeste,510263,Pontes e Lacerda,90.9518085,70.0063636,10.6510808,0.703,-0.0316127,0.0922885,0.0582894
Mato Grosso,Centro Oeste,510267,Porto Alegre do Norte,99.3421053,99.5327273,2.0245136,0.673,0.0005646,0.0002785,0.0712878
Mato Grosso,Centro Oeste,510268,Porto dos Gaúchos,93.3716669,100.0000000,3.3291523,0.685,0.0105757,0.0000000,0.1191250
Mato Grosso,Centro Oeste,510269,Porto Esperidião,95.6291866,95.1972727,1.6326239,0.652,0.0029850,0.0196265,0.0492784
Mato Grosso,Centro Oeste,510270,Porto Estrela,88.5494025,100.0000000,4.2659691,0.599,-0.0286304,0.0000000,0.0539588
Mato Grosso,Centro Oeste,510279,Poxoréu,81.2722922,99.4754545,4.0178775,0.678,-0.0279372,0.0029158,0.0603045
Mato Grosso,Centro Oeste,510285,Primavera do Leste,96.4845926,64.0990909,21.9543756,0.752,-0.0001915,0.0390064,0.0824221
Mato Grosso,Centro Oeste,510300,Querência,96.9084745,84.7772727,7.6237977,0.692,-0.0011386,0.0635884,0.1821803
Mato Grosso,Centro Oeste,510305,Reserva do Cabaçal,87.1997994,100.0000000,1.2996794,0.676,0.0395352,0.0000000,0.0174004
Mato Grosso,Centro Oeste,510310,Ribeirão Cascalheira,75.5816785,72.9400000,1.9939298,0.67,-0.0043842,-0.0105074,0.0936015
Mato Grosso,Centro Oeste,510320,Ribeirãozinho,85.8315715,100.0000000,4.9291371,0.692,0.0566989,0.0000000,0.1115044
Mato Grosso,Centro Oeste,510325,Rio Branco,96.5292101,100.0000000,2.7402452,0.707,0.0135451,0.0000000,0.0969465
Mato Grosso,Centro Oeste,510330,Rondolândia,87.4927730,99.5300000,0.4831996,0.64,0.1338554,0.0002819,0.2921457
Mato Grosso,Centro Oeste,510335,Rondonópolis,84.0257160,67.6590909,18.7908762,0.755,-0.0401689,-0.0064124,0.0230063
Mato Grosso,Centro Oeste,510336,Rosário Oeste,95.1389207,77.2272727,3.8643179,0.65,-0.0426533,0.0688619,0.0512662
Mato Grosso,Centro Oeste,510337,Salto do Céu,96.4952556,100.0000000,0.8972147,0.666,0.0030495,0.0000000,0.0070034
Mato Grosso,Centro Oeste,510340,Santa Carmem,100.0000000,88.1600000,6.5085643,0.715,0.0000000,0.0314400,0.1319214
Mato Grosso,Centro Oeste,510343,Santa Cruz do Xingu,99.6047431,100.0000000,1.0292720,0.684,0.0001976,0.0000000,0.5107467
Mato Grosso,Centro Oeste,510345,Santa Terezinha,77.7739013,84.1109091,0.5250405,0.609,0.0104733,0.0414658,0.0421523
Mato Grosso,Centro Oeste,510350,Santo Afonso,82.1513852,100.0000000,3.8900624,0.689,0.0846106,0.0000000,0.2017640
Mato Grosso,Centro Oeste,510360,Santo Antônio do Leste,100.0000000,85.0636364,2.9673859,0.655,0.0000000,-0.0237090,0.0515804
Mato Grosso,Centro Oeste,510370,Santo Antônio do Leverger,76.4944679,95.5418182,5.2928238,0.656,0.2530945,0.0190185,0.0744847
Mato Grosso,Centro Oeste,510380,São Félix do Araguaia,87.1010291,97.7054545,3.6070957,0.668,0.0071715,0.0091962,0.0207221
Mato Grosso,Centro Oeste,510385,São José do Povo,95.1418951,95.2536364,1.2861383,0.661,0.0127402,0.0008109,0.0843559
Mato Grosso,Centro Oeste,510390,São José do Rio Claro,90.0270149,99.3236364,4.4011423,0.682,0.0048311,0.0080380,0.0266985
Mato Grosso,Centro Oeste,510395,São José do Xingu,97.2117003,100.0000000,1.7736248,0.657,0.0067324,0.0000000,0.2908374
Mato Grosso,Centro Oeste,510410,São José dos Quatro Marcos,88.7415504,73.7390909,5.4851577,0.719,0.0075035,0.0107800,-0.0058412
Mato Grosso,Centro Oeste,510420,São Pedro da Cipa,90.2156374,93.3900000,3.6309049,0.66,-0.0236397,0.0230596,0.2544432
Mato Grosso,Centro Oeste,510450,Sapezal,97.5010173,74.3827273,19.4598585,0.732,-0.0251288,0.0440911,0.0653398
Mato Grosso,Centro Oeste,510452,Serra Nova Dourada,91.5734266,100.0000000,0.2819363,0.664,0.0395665,0.0000000,0.2680437
Mato Grosso,Centro Oeste,510454,Sinop,95.0820191,73.3418182,17.9612944,0.754,-0.0078204,0.0453507,0.0758534
Mato Grosso,Centro Oeste,510460,Sorriso,97.5317836,100.0000000,15.8097634,0.744,0.0021432,0.0000000,0.0501944
Mato Grosso,Centro Oeste,510480,Tabaporã,93.3254843,100.0000000,5.3986246,0.695,0.0035523,0.0000000,0.1793387
Mato Grosso,Centro Oeste,510490,Tangará da Serra,97.0190181,69.6754545,18.1995035,0.729,0.0071415,0.0580745,0.0119365
Mato Grosso,Centro Oeste,510500,Tapurah,98.8353536,94.4636364,6.7206888,0.714,0.0013906,0.0675165,0.0927492
Mato Grosso,Centro Oeste,510510,Terra Nova do Norte,97.5064409,95.7245455,3.1895312,0.698,-0.0190958,0.0331703,0.1460728
Mato Grosso,Centro Oeste,510515,Torixoréu,95.5399555,100.0000000,15.0563336,0.716,0.0130872,0.0000000,0.0724774
Mato Grosso,Centro Oeste,510517,União do Sul,99.1341991,100.0000000,2.2998953,0.665,0.0010025,0.0000000,0.0912189
Mato Grosso,Centro Oeste,510520,Vale de São Domingos,88.8685474,100.0000000,1.0072333,0.656,0.0759829,0.0000000,0.7096436
Mato Grosso,Centro Oeste,510523,Várzea Grande,80.8349540,37.0600000,16.0828856,0.734,-0.0105528,0.0511991,0.0257199
Mato Grosso,Centro Oeste,510525,Vera,99.4096812,65.1918182,4.9143069,0.68,0.0001233,-0.0170773,0.0817807
Mato Grosso,Centro Oeste,510530,Vila Bela da Santíssima Trindade,86.0988212,95.8336364,2.7461487,0.645,-0.0592211,0.0133198,0.2093350
Mato Grosso,Centro Oeste,510558,Vila Rica,98.3150655,77.4027273,2.9550452,0.688,0.0010748,0.0058760,0.0152165
Mato Grosso do Sul,Centro Oeste,510560,Água Clara,93.4805788,95.9245455,19.3095765,0.67,0.0065250,-0.0356632,0.1826608
Mato Grosso do Sul,Centro Oeste,510562,Alcinópolis,91.6363636,95.6290909,5.4881091,0.711,-0.0920000,0.0312549,0.1773817
Mato Grosso do Sul,Centro Oeste,510590,Amambai,85.3616688,79.6390909,9.1745576,0.673,0.1190642,0.0167185,0.0702452
Mato Grosso do Sul,Centro Oeste,510600,Anastácio,87.2046003,100.0000000,8.4699158,0.663,0.0157919,0.0000000,0.0111541
Mato Grosso do Sul,Centro Oeste,510610,Anaurilândia,85.0535614,100.0000000,9.7114024,0.67,-0.0118024,0.0000000,0.0627285
Mato Grosso do Sul,Centro Oeste,510615,Angélica,97.3841404,100.0000000,36.5583213,0.697,0.0028244,0.0000000,0.0563512
Mato Grosso do Sul,Centro Oeste,510620,Antônio João,96.9473397,92.4872727,5.6773176,0.643,0.0014274,0.0977817,0.0594706
Mato Grosso do Sul,Centro Oeste,510621,Aparecida do Taboado,90.8137233,87.3263636,20.5646583,0.697,0.0092730,-0.0214050,0.0423319
Mato Grosso do Sul,Centro Oeste,510880,Aquidauana,87.1321823,97.6227273,13.3431097,0.688,0.0032986,0.0354096,-0.0093803
Mato Grosso do Sul,Centro Oeste,510618,Aral Moreira,90.5993366,93.1318182,5.8342396,0.633,0.0043091,0.0447628,0.0508496
Mato Grosso do Sul,Centro Oeste,510885,Bandeirantes,98.4848485,95.6345455,9.2533800,0.681,0.0033333,0.0443617,0.0321952
Mato Grosso do Sul,Centro Oeste,510890,Bataguassu,85.0453896,99.8100000,14.0795980,0.71,0.0647829,0.0000446,0.0127383
Mato Grosso do Sul,Centro Oeste,510895,Batayporã,94.9765030,100.0000000,11.0541695,0.684,-0.0143410,0.0000000,0.0955802
Mato Grosso do Sul,Centro Oeste,510622,Bela Vista,93.8724801,88.1536364,7.0178437,0.698,-0.0282404,-0.0405256,0.0235116
Mato Grosso do Sul,Centro Oeste,510617,Bodoquena,92.8190278,98.3054545,8.8695718,0.666,-0.0496553,0.0042705,0.0395132
Mato Grosso do Sul,Centro Oeste,510623,Bonito,99.5716326,92.3045455,9.1681149,0.67,-0.0047120,0.0054643,0.0661458
Mato Grosso do Sul,Centro Oeste,510619,Brasilândia,92.9980073,100.0000000,14.0006550,0.701,0.0362930,0.0000000,0.1518730
Mato Grosso do Sul,Centro Oeste,510624,Camapuã,88.7760284,100.0000000,17.2356436,0.703,-0.0028189,0.0000000,0.0877684
Mato Grosso do Sul,Centro Oeste,510625,Campo Grande,91.6544497,44.8345455,27.7503730,0.784,-0.0128364,0.0787573,0.0117963
Mato Grosso do Sul,Centro Oeste,510627,Caracol,94.0050069,100.0000000,4.0487641,0.647,-0.0155481,0.0000000,0.0374472
Mato Grosso do Sul,Centro Oeste,510626,Cassilândia,97.0971787,99.5618182,16.7207650,0.727,-0.0208810,0.0002441,0.0473466
Mato Grosso do Sul,Centro Oeste,510628,Chapadão do Sul,98.7651693,84.4236364,26.4600017,0.754,0.0021350,0.0033351,0.0670945
