CodMun,regiao_geo,Estado,Mun,Média_pop,Média_pop0a4,Média_pct_pop0a4,area_km2,Densidade,pct_san_adeq,média_familias_bf,média_pct_ben_bf
251630,Nordeste,Paraíba,Sumé,16709,1036,0.0620003,833.315,20.05,0.2355916,2789,0.6677680
251640,Nordeste,Paraíba,Tacima,10687,748,0.0699670,245.236,43.58,0.1153404,1532,0.5736470
251650,Nordeste,Paraíba,Taperoá,15122,1118,0.0739297,628.365,24.07,0.5559676,2609,0.6895763
251660,Nordeste,Paraíba,Tavares,14600,1110,0.0760512,239.507,60.96,0.2467658,2322,0.6359100
251670,Nordeste,Paraíba,Teixeira,14822,1265,0.0853977,155.452,95.34,0.3124307,2652,0.7148267
251675,Nordeste,Paraíba,Tenório,2970,229,0.0771402,87.452,33.96,0.0223152,429,0.5783709
251680,Nordeste,Paraíba,Triunfo,9422,653,0.0693208,224.336,42.00,0.2194394,1543,0.6552431
251690,Nordeste,Paraíba,Uiraúna,15017,968,0.0644700,293.182,51.22,0.5659303,2080,0.5543282
251700,Nordeste,Paraíba,Umbuzeiro,9890,733,0.0740958,185.578,53.30,0.2804903,1416,0.5726994
251710,Nordeste,Paraíba,Várzea,2690,158,0.0587129,191.282,14.07,0.6733255,337,0.5029806
251720,Nordeste,Paraíba,Vieirópolis,5253,331,0.0630267,147.098,35.71,0.0182737,850,0.6473820
250550,Nordeste,Paraíba,Vista Serrana,3697,273,0.0738200,60.39,61.21,0.3430168,547,0.5922174
251740,Nordeste,Paraíba,Zabelê,2182,176,0.0808759,106.811,20.43,0.5018904,362,0.6646283
410010,Sul,Paraná,Abatiá,7663,468,0.0611041,228.717,33.50,0.3020583,503,0.2610640
410020,Sul,Paraná,Adrianópolis,6179,482,0.0780650,1349.311,4.58,0.3553745,504,0.3250729
410030,Sul,Paraná,Agudos do Sul,8954,669,0.0746701,192.261,46.57,0.1420273,610,0.2726282
410040,Sul,Paraná,Almirante Tamandaré,112671,9934,0.0881641,194.888,578.13,0.6365338,3754,0.1338933
410045,Sul,Paraná,Altamira do Paraná,3034,194,0.0637941,386.945,7.84,0.0195811,342,0.4600589
412862,Sul,Paraná,Alto Paraíso,2977,197,0.0661441,967.772,3.08,0.0764526,194,0.2630923
410060,Sul,Paraná,Alto Paraná,14398,971,0.0674567,407.719,35.31,0.5752727,836,0.2327599
410070,Sul,Paraná,Alto Piquiri,10079,663,0.0657956,447.666,22.52,0.2883837,599,0.2374725
410050,Sul,Paraná,Altônia,21553,1437,0.0666614,661.56,32.58,0.1724649,630,0.1174716
410080,Sul,Paraná,Alvorada do Sul,10997,726,0.0660458,424.25,25.92,0.0511965,508,0.1853613
410090,Sul,Paraná,Amaporã,5943,481,0.0808983,384.735,15.45,0.1878602,453,0.3045316
410100,Sul,Paraná,Ampére,18484,1303,0.0705082,298.349,61.96,0.5663872,643,0.1406373
410105,Sul,Paraná,Anahy,2859,195,0.0683596,102.895,27.79,0.2828386,107,0.1497316
410110,Sul,Paraná,Andirá,20473,1287,0.0628595,236.075,86.72,0.5539435,942,0.1840842
410115,Sul,Paraná,Ângulo,2923,188,0.0644155,106.021,27.57,0.0144033,150,0.2058811
410120,Sul,Paraná,Antonina,19109,1428,0.0747240,882.317,21.66,0.7202242,1286,0.2690271
410130,Sul,Paraná,Antônio Olinto,7462,483,0.0646882,469.62,15.89,0.1625767,576,0.3089861
410140,Sul,Paraná,Apucarana,129800,8623,0.0664580,558.389,232.45,0.4066372,3386,0.1048352
410150,Sul,Paraná,Arapongas,115543,7591,0.0657254,382.215,302.30,0.5648769,2396,0.0833568
410160,Sul,Paraná,Arapoti,27338,2211,0.0808834,1358.176,20.13,0.3818444,1450,0.2130201
410165,Sul,Paraná,Arapuã,3317,197,0.0594148,217.371,15.26,0.0898567,364,0.4406711
410170,Sul,Paraná,Araruna,13844,856,0.0618255,493.191,28.07,0.1775407,559,0.1617209
410180,Sul,Paraná,Araucária,133888,10382,0.0775364,469.24,285.33,0.8159896,4672,0.1397539
410185,Sul,Paraná,Ariranha do Ivaí,2284,141,0.0618136,239.562,9.53,0.0363709,194,0.3346547
410190,Sul,Paraná,Assaí,15815,1064,0.0672733,440.347,35.92,0.5158564,686,0.1729927
410200,Sul,Paraná,Assis Chateaubriand,33518,1936,0.0577425,980.727,34.18,0.4368935,1130,0.1346946
410210,Sul,Paraná,Astorga,25702,1601,0.0622952,434.792,59.11,0.5912194,703,0.1094313
410220,Sul,Paraná,Atalaia,3936,194,0.0492768,137.663,28.59,0.0092709,157,0.1589227
410230,Sul,Paraná,Balsa Nova,12311,907,0.0737031,348.926,35.28,0.7835329,634,0.2069122
410240,Sul,Paraná,Bandeirantes,32017,2091,0.0653097,445.192,71.92,0.8497883,1547,0.1926091
410250,Sul,Paraná,Barbosa Ferraz,12166,744,0.0611059,538.636,22.59,0.3591293,850,0.2792876
410270,Sul,Paraná,Barra do Jacaré,2782,139,0.0498413,115.724,24.04,0.2296909,164,0.2355772
410260,Sul,Paraná,Barracão,10121,651,0.0643259,171.402,59.05,0.5154079,612,0.2422253
410275,Sul,Paraná,Bela Vista da Caroba,3740,234,0.0625149,148.107,25.25,0.0236084,307,0.3255481
410280,Sul,Paraná,Bela Vista do Paraíso,15389,936,0.0608216,242.689,63.41,0.4014304,647,0.1680512
410290,Sul,Paraná,Bituruna,16340,1453,0.0889452,1228.285,13.30,0.6069652,1326,0.3245985
410300,Sul,Paraná,Boa Esperança,4348,232,0.0532926,302.739,14.36,0.0058052,288,0.2643492
410302,Sul,Paraná,Boa Esperança do Iguaçu,2644,170,0.0644914,151.797,17.42,0.0113515,137,0.2046611
410304,Sul,Paraná,Boa Ventura de São Roque,6483,514,0.0792547,620.453,10.45,0.0119679,570,0.3518971
410305,Sul,Paraná,Boa Vista da Aparecida,7835,583,0.0744504,256.297,30.57,0.1320079,727,0.3706405
410310,Sul,Paraná,Bocaiúva do Sul,12170,1075,0.0882199,826.344,14.73,0.5757116,833,0.2741519
410315,Sul,Paraná,Bom Jesus do Sul,3688,244,0.0661949,173.817,21.22,0.0668905,233,0.2506059
410320,Sul,Paraná,Bom Sucesso,6881,480,0.0696978,322.755,21.32,0.2081590,276,0.1610615
410322,Sul,Paraná,Bom Sucesso do Sul,3306,192,0.0580617,195.931,16.87,0.5582018,156,0.1888540
410330,Sul,Paraná,Borrazópolis,7235,381,0.0526292,334.378,21.64,0.1325451,444,0.2464615
410335,Sul,Paraná,Braganey,5615,364,0.0647251,343.321,16.36,0.0449573,356,0.2532967
410337,Sul,Paraná,Brasilândia do Sul,2928,170,0.0580495,291.036,10.06,0.0119157,222,0.3049315
410340,Sul,Paraná,Cafeara,2852,170,0.0595908,185.8,15.35,0.0207348,131,0.1837709
410345,Sul,Paraná,Cafelândia,16710,1212,0.0726380,271.724,61.50,0.6289535,478,0.1155338
410347,Sul,Paraná,Cafezal do Sul,4192,239,0.0569002,335.392,12.50,0.0118830,186,0.1772256
410350,Sul,Paraná,Califórnia,8419,571,0.0678536,141.817,59.36,0.0159174,280,0.1322707
410360,Sul,Paraná,Cambará,24916,1601,0.0642655,366.153,68.05,0.9303452,1472,0.2357782
410370,Sul,Paraná,Cambé,103143,6729,0.0652582,495.375,208.21,0.7613344,3145,0.1221517
410380,Sul,Paraná,Cambira,7650,471,0.0615667,163.388,46.82,0.1325024,372,0.1949563
410390,Sul,Paraná,Campina da Lagoa,14871,1011,0.0679492,796.614,18.67,0.0287861,969,0.2588752
410395,Sul,Paraná,Campina do Simão,4008,327,0.0816962,448.424,8.94,0.0199663,448,0.4465513
410400,Sul,Paraná,Campina Grande do Sul,41620,3550,0.0852817,539.245,77.18,0.8428080,1736,0.1668787
410405,Sul,Paraná,Campo Bonito,4128,278,0.0673068,433.832,9.52,0.2996663,356,0.3435215
410410,Sul,Paraná,Campo do Tenente,7657,678,0.0885369,304.488,25.15,0.5791936,628,0.3286820
410420,Sul,Paraná,Campo Largo,124183,8864,0.0713829,1243.551,99.86,0.6270182,2836,0.0926126
410425,Sul,Paraná,Campo Magro,27545,2211,0.0802864,275.352,100.04,0.5844120,852,0.1246292
410430,Sul,Paraná,Campo Mourão,92212,5956,0.0646055,749.637,123.01,0.7332771,3905,0.1698033
410440,Sul,Paraná,Cândido de Abreu,15896,1257,0.0791204,1510.16,10.53,0.1831293,1443,0.3609695
410442,Sul,Paraná,Candói,15669,1301,0.0830155,1512.786,10.36,0.2036383,1234,0.3160452
410445,Sul,Paraná,Cantagalo,13270,1141,0.0860075,583.54,22.74,0.3011884,1042,0.3143502
410450,Sul,Paraná,Capanema,19022,1139,0.0598668,419.036,45.40,0.2859865,644,0.1356931
410460,Sul,Paraná,Capitão Leônidas Marques,15552,1065,0.0684855,275.748,56.40,0.0554719,708,0.1823039
410465,Sul,Paraná,Carambeí,21691,2052,0.0946016,649.68,33.39,0.6490331,748,0.1369876
410470,Sul,Paraná,Carlópolis,14169,920,0.0649117,451.418,31.39,0.6434192,634,0.1793990
410480,Sul,Paraná,Cascavel,312145,21870,0.0701010,2101.074,148.56,0.5792817,7066,0.0917457
410490,Sul,Paraná,Castro,70121,6230,0.0888359,2531.503,27.70,0.6238948,3746,0.2139085
410500,Sul,Paraná,Catanduvas,10286,778,0.0756348,581.756,17.68,0.0640976,582,0.2259355
410510,Sul,Paraná,Centenário do Sul,11088,640,0.0577434,371.834,29.82,0.0743823,613,0.2204582
410520,Sul,Paraná,Cerro Azul,17556,1450,0.0825819,1341.189,13.09,0.4856746,1954,0.4456007
410530,Sul,Paraná,Céu Azul,11536,721,0.0625270,1179.449,9.78,0.4765375,347,0.1209994
410540,Sul,Paraná,Chopinzinho,19618,1335,0.0680509,959.692,20.44,0.3565165,1057,0.2151045
410550,Sul,Paraná,Cianorte,77600,5072,0.0653953,811.666,95.61,0.5053815,1344,0.0692125
410560,Sul,Paraná,Cidade Gaúcha,12042,859,0.0713205,403.045,29.88,0.6459275,376,0.1240809
410570,Sul,Paraná,Clevelândia,17016,1315,0.0772552,703.638,24.18,0.6233722,1040,0.2435837
410580,Sul,Paraná,Colombo,231915,18890,0.0814518,197.793,1172.52,0.7951046,7863,0.1358131
410590,Sul,Paraná,Colorado,23472,1265,0.0539243,407.568,57.59,0.6124320,369,0.0629731
410600,Sul,Paraná,Congonhinhas,8651,597,0.0690118,535.963,16.14,0.0721222,703,0.3257156
410610,Sul,Paraná,Conselheiro Mairinck,3793,255,0.0672651,204.705,18.53,0.6772715,274,0.2897922
410620,Sul,Paraná,Contenda,17526,1309,0.0746556,299.037,58.61,0.3010673,589,0.1361845
410630,Sul,Paraná,Corbélia,16878,1119,0.0663206,529.137,31.90,0.4583484,641,0.1524211
410640,Sul,Paraná,Cornélio Procópio,47854,2763,0.0577282,635.1,75.35,0.8745665,1196,0.0999665
410645,Sul,Paraná,Coronel Domingos Soares,7409,706,0.0952969,1562.848,4.74,0.2590766,553,0.2984756
410650,Sul,Paraná,Coronel Vivida,21380,1389,0.0649465,684.417,31.24,0.3775243,830,0.1543685
410655,Sul,Paraná,Corumbataí do Sul,3603,207,0.0575443,164.341,21.93,0.3782460,299,0.3348438
410680,Sul,Paraná,Cruz Machado,18571,1362,0.0733487,1478.35,12.56,0.3893810,1045,0.2252564
410657,Sul,Paraná,Cruzeiro do Iguaçu,4302,298,0.0693593,161.862,26.58,0.0329973,200,0.1856414
410660,Sul,Paraná,Cruzeiro do Oeste,20869,1297,0.0621721,775.984,26.89,0.4831898,522,0.1000822
410670,Sul,Paraná,Cruzeiro do Sul,4551,293,0.0643274,259.103,17.57,0.0103137,285,0.2508171
410685,Sul,Paraná,Cruzmaltina,3073,184,0.0598789,312.299,9.84,0.3841861,255,0.3321079
410690,Sul,Paraná,Curitiba,1867962,114944,0.0615582,434.892,4295.23,0.9403008,33396,0.0717656
410700,Sul,Paraná,Curiúva,14700,1140,0.0775188,576.263,25.51,0.0405605,1189,0.3243407
410715,Sul,Paraná,Diamante D'Oeste,5197,410,0.0788852,309.11,16.81,0.0817242,309,0.2386044
410710,Sul,Paraná,Diamante do Norte,5327,311,0.0583696,242.887,21.93,0.1432634,252,0.1890618
410712,Sul,Paraná,Diamante do Sul,3502,281,0.0803834,347.233,10.08,0.0243017,340,0.3880692
410720,Sul,Paraná,Dois Vizinhos,38975,2693,0.0691042,418.648,93.10,0.4477535,833,0.0860276
410725,Sul,Paraná,Douradina,8233,560,0.0680013,419.853,19.61,0.5223861,221,0.1085669
410730,Sul,Paraná,Doutor Camargo,5964,276,0.0462063,118.279,50.42,0.5551817,168,0.1126391
412863,Sul,Paraná,Doutor Ulysses,5696,481,0.0844847,777.482,7.33,0.5564116,836,0.5866178
410740,Sul,Paraná,Enéas Marques,6079,373,0.0613231,192.203,31.63,0.0343775,310,0.2041656
410750,Sul,Paraná,Engenheiro Beltrão,14082,858,0.0609041,467.47,30.12,0.1993796,680,0.1932734
410753,Sul,Paraná,Entre Rios do Oeste,4301,269,0.0625217,120.967,35.55,0.1443556,66,0.0621052
410752,Sul,Paraná,Esperança Nova,1837,93,0.0504380,138.56,13.26,0.0995520,80,0.1728154
410754,Sul,Paraná,Espigão Alto do Iguaçu,4408,362,0.0821851,326.44,13.50,0.1136268,548,0.4999672
410755,Sul,Paraná,Farol,3291,229,0.0697243,289.232,11.38,0.0149675,269,0.3260094
410760,Sul,Paraná,Faxinal,16979,1218,0.0717274,715.943,23.72,0.1740985,1049,0.2471232
410765,Sul,Paraná,Fazenda Rio Grande,92677,8232,0.0887885,116.678,794.30,0.7634892,3444,0.1514301
410770,Sul,Paraná,Fênix,4823,267,0.0553393,234.099,20.60,0.0500204,297,0.2464864
410773,Sul,Paraná,Fernandes Pinheiro,5826,454,0.0779491,406.5,14.33,0.2297141,658,0.4531007
410775,Sul,Paraná,Figueira,8077,547,0.0677632,129.769,62.24,0.2662253,712,0.3517779
410785,Sul,Paraná,Flor da Serra do Sul,4711,302,0.0641557,238.907,19.72,0.1933610,333,0.2818140
410780,Sul,Paraná,Floraí,5028,230,0.0457235,191.133,26.31,0.1834595,113,0.0902373
410790,Sul,Paraná,Floresta,6451,398,0.0617794,158.226,40.77,0.1955372,146,0.0906970
410800,Sul,Paraná,Florestópolis,10948,719,0.0656766,246.331,44.45,0.7381618,831,0.3060458
410810,Sul,Paraná,Flórida,2647,175,0.0661388,83.046,31.87,0.0215883,97,0.1472035
410820,Sul,Paraná,Formosa do Oeste,7075,313,0.0441130,275.712,25.66,0.0534321,248,0.1376821
410830,Sul,Paraná,Foz do Iguaçu,259723,20161,0.0776224,618.057,420.23,0.7343629,11566,0.1780357
410845,Sul,Paraná,Foz do Jordão,5041,431,0.0856214,235.382,21.42,0.0128437,534,0.4216165
410832,Sul,Paraná,Francisco Alves,6269,424,0.0675836,321.898,19.48,0.0129850,459,0.2928655
410840,Sul,Paraná,Francisco Beltrão,86382,5946,0.0688709,735.111,117.51,0.6331889,2097,0.0985534
410850,Sul,Paraná,General Carneiro,13813,1196,0.0865741,1071.183,12.90,0.5318462,1306,0.3780650
410855,Sul,Paraná,Godoy Moreira,3150,182,0.0577624,131.012,24.04,0.0478848,210,0.2690027
410860,Sul,Paraná,Goioerê,29202,1799,0.0616075,564.163,51.76,0.4138118,1454,0.1993055
410865,Sul,Paraná,Goioxim,7352,627,0.0853393,702.471,10.47,0.0871554,881,0.4780638
410870,Sul,Paraná,Grandes Rios,6126,406,0.0661937,314.198,19.50,0.2773420,656,0.4317675
410880,Sul,Paraná,Guaíra,32316,2512,0.0777247,563.742,57.32,0.4958171,1347,0.1677959
410890,Sul,Paraná,Guairaçá,6465,469,0.0726146,493.94,13.09,0.0336972,323,0.2001803
410895,Sul,Paraná,Guamiranga,8435,653,0.0773936,244.795,34.46,0.0101762,506,0.2418635
410900,Sul,Paraná,Guapirama,3876,279,0.0720622,189.1,20.50,0.1549509,229,0.2356996
410910,Sul,Paraná,Guaporema,2255,130,0.0576415,201.15,11.21,0.0185022,81,0.1445772
410920,Sul,Paraná,Guaraci,5384,348,0.0647127,211.68,25.43,0.0357075,230,0.1704666
410930,Sul,Paraná,Guaraniaçu,13542,897,0.0662127,1238.32,10.94,0.3176225,611,0.1782396
410940,Sul,Paraná,Guarapuava,176716,13439,0.0760519,3168.087,55.78,0.6224526,8832,0.2009086
410950,Sul,Paraná,Guaraqueçaba,7811,643,0.0823362,2017.03,3.87,0.5572995,1162,0.5963330
410960,Sul,Paraná,Guaratuba,35137,2776,0.0790264,1326.67,26.49,0.8361742,2170,0.2474826
410965,Sul,Paraná,Honório Serpa,5595,447,0.0799138,502.235,11.14,0.0452749,498,0.3533837
410970,Sul,Paraná,Ibaiti,30519,2296,0.0752399,898.221,33.98,0.3975977,1366,0.1803992
410975,Sul,Paraná,Ibema,6279,454,0.0722612,145.446,43.17,0.0137385,487,0.3104876
410980,Sul,Paraná,Ibiporã,52153,3495,0.0670323,297.742,175.16,0.9491874,1779,0.1364823
410990,Sul,Paraná,Icaraíma,8399,513,0.0610340,675.24,12.44,0.0267303,333,0.1588009
411000,Sul,Paraná,Iguaraçu,4251,273,0.0643214,164.983,25.77,0.1026588,137,0.1295602
411005,Sul,Paraná,Iguatu,2266,145,0.0638270,106.937,21.19,0.0118473,110,0.1933792
411007,Sul,Paraná,Imbaú,12393,1142,0.0920488,330.703,37.47,0.1259240,1005,0.3270204
411010,Sul,Paraná,Imbituva,30986,2458,0.0792733,756.535,40.96,0.5906836,1582,0.2065558
411020,Sul,Paraná,Inácio Martins,11141,1062,0.0953060,936.208,11.90,0.2587350,1169,0.4196718
411030,Sul,Paraná,Inajá,3082,197,0.0638349,194.704,15.83,0.0085302,202,0.2619292
411040,Sul,Paraná,Indianópolis,4425,278,0.0627936,122.622,36.09,0.3961232,104,0.0938602
411050,Sul,Paraná,Ipiranga,14843,1228,0.0827472,927.087,16.01,0.3432412,851,0.2305115
411060,Sul,Paraná,Iporã,14529,881,0.0606290,647.894,22.43,0.2238874,384,0.1052839
411065,Sul,Paraná,Iracema do Oeste,2440,132,0.0538955,81.538,29.93,0.0114068,135,0.2200547
411070,Sul,Paraná,Irati,59213,4144,0.0699987,999.517,59.24,0.7180185,1899,0.1274706
411080,Sul,Paraná,Iretama,10465,677,0.0646952,570.459,18.35,0.2002954,938,0.3568196
411090,Sul,Paraná,Itaguajé,4552,328,0.0720143,194.353,23.42,0.0156686,186,0.1623149
411095,Sul,Paraná,Itaipulândia,10298,686,0.0666272,330.846,31.13,0.4265696,422,0.1655176
411100,Sul,Paraná,Itambaracá,6721,441,0.0656064,207.342,32.41,0.2639977,379,0.2250370
411110,Sul,Paraná,Itambé,6103,379,0.0620817,243.822,25.03,0.7877993,88,0.0579308
411120,Sul,Paraná,Itapejara d'Oeste,11419,732,0.0640842,254.014,44.95,0.1959780,542,0.1915205
411125,Sul,Paraná,Itaperuçu,26806,2457,0.0915839,320.578,83.62,0.1834414,2204,0.3298043
411130,Sul,Paraná,Itaúna do Sul,3217,236,0.0733866,128.87,24.96,0.7042408,242,0.2998253
411140,Sul,Paraná,Ivaí,13519,1132,0.0836776,607.848,22.24,0.2692984,1037,0.3068258
411150,Sul,Paraná,Ivaiporã,32193,2017,0.0626425,431.502,74.61,0.2121287,1319,0.1635081
411155,Sul,Paraná,Ivaté,7953,558,0.0701346,410.907,19.35,0.0352296,258,0.1297899
411160,Sul,Paraná,Ivatuba,3175,140,0.0441025,96.661,32.84,0.3563518,67,0.0850434
411170,Sul,Paraná,Jaboti,5152,321,0.0622660,139.277,36.99,0.0908000,261,0.2025653
411180,Sul,Paraná,Jacarezinho,39612,2762,0.0697183,602.528,65.74,0.8755733,2009,0.2028134
411190,Sul,Paraná,Jaguapitã,13107,845,0.0644996,475.004,27.59,0.8032721,388,0.1185245
411200,Sul,Paraná,Jaguariaíva,34145,2895,0.0847677,1453.066,23.50,0.5229719,1681,0.1972748
411210,Sul,Paraná,Jandaia do Sul,20953,1179,0.0562614,187.6,111.69,0.5033859,672,0.1284698
411220,Sul,Paraná,Janiópolis,5877,331,0.0563234,335.65,17.51,0.0124569,377,0.2529002
411230,Sul,Paraná,Japira,4934,344,0.0697016,187.802,26.27,0.2138518,296,0.2400308
411240,Sul,Paraná,Japurá,9111,504,0.0553526,165.185,55.16,0.0577982,330,0.1441872
411250,Sul,Paraná,Jardim Alegre,11884,735,0.0618098,413.386,28.75,0.3937490,882,0.2949089
411260,Sul,Paraná,Jardim Olinda,1378,97,0.0700590,128.515,10.73,0.0702853,96,0.2787131
411270,Sul,Paraná,Jataizinho,12376,929,0.0750953,159.178,77.75,0.8587351,829,0.2683189
411275,Sul,Paraná,Jesuítas,8755,523,0.0597083,247.496,35.37,0.1873434,483,0.2198733
411280,Sul,Paraná,Joaquim Távora,11481,773,0.0673491,289.173,39.70,0.7130856,327,0.1144078
411290,Sul,Paraná,Jundiaí do Sul,3385,223,0.0659338,320.816,10.55,0.0102798,285,0.3363880
411295,Sul,Paraná,Juranda,7546,401,0.0530787,354.364,21.30,0.0451166,376,0.1995811
411300,Sul,Paraná,Jussara,6892,457,0.0662655,210.869,32.68,0.6296351,281,0.1632172
411310,Sul,Paraná,Kaloré,4321,224,0.0518360,193.299,22.35,0.0552655,290,0.2678632
411320,Sul,Paraná,Lapa,47123,3379,0.0717080,2093.859,22.51,0.6411958,2023,0.1720727
411325,Sul,Paraná,Laranjal,6135,551,0.0899556,559.439,10.97,0.0174195,861,0.5596871
411330,Sul,Paraná,Laranjeiras do Sul,31760,2309,0.0726990,673.599,47.15,0.3350204,1330,0.1677768
411340,Sul,Paraná,Leópolis,4076,240,0.0587584,344.918,11.82,0.2824030,240,0.2351780
411342,Sul,Paraná,Lidianópolis,3641,206,0.0563074,151.456,24.04,0.0977295,283,0.3120427
411345,Sul,Paraná,Lindoeste,5004,330,0.0658542,361.367,13.85,0.0290388,479,0.3835386
411350,Sul,Paraná,Loanda,22435,1496,0.0667127,722.496,31.05,0.4617341,669,0.1198768
411360,Sul,Paraná,Lobato,4654,274,0.0588131,240.904,19.32,0.8984184,153,0.1314852
411370,Sul,Paraná,Londrina,546041,34598,0.0633938,1652.569,330.42,0.8312462,15860,0.1158126
411373,Sul,Paraná,Luiziana,7358,568,0.0771612,916.839,8.03,0.0361059,524,0.2851544
411375,Sul,Paraná,Lunardelli,5003,306,0.0611609,199.213,25.11,0.0241307,403,0.3218853
411380,Sul,Paraná,Lupionópolis,4815,281,0.0584471,121.066,39.77,0.3708369,300,0.2486569
411390,Sul,Paraná,Mallet,13488,873,0.0646867,753.713,17.90,0.2199519,719,0.2134059
411400,Sul,Paraná,Mamborê,13626,915,0.0671404,788.061,17.29,0.4129916,769,0.2262300
411410,Sul,Paraná,Mandaguaçu,21641,1408,0.0651084,294.019,73.61,0.6775872,609,0.1135526
411420,Sul,Paraná,Mandaguari,33915,1981,0.0584117,335.814,100.99,0.4911291,962,0.1139110
411430,Sul,Paraná,Mandirituba,24995,2003,0.0801077,379.179,65.92,0.3962231,1291,0.2073700
411435,Sul,Paraná,Manfrinópolis,2847,203,0.0715334,216.415,13.15,0.0235183,189,0.2617766
411440,Sul,Paraná,Mangueirinha,17015,1422,0.0835863,1055.458,16.12,0.3662085,1252,0.2937246
411450,Sul,Paraná,Manoel Ribas,13471,1079,0.0800985,571.135,23.59,0.1105569,1128,0.3348732
411460,Sul,Paraná,Marechal Cândido Rondon,50632,2972,0.0587165,747.041,67.78,0.3203643,623,0.0495265
411470,Sul,Paraná,Maria Helena,5854,308,0.0525405,486.224,12.04,0.1570370,227,0.1549399
411480,Sul,Paraná,Marialva,34205,2121,0.0620389,475.564,71.92,0.4337076,1158,0.1357330
411490,Sul,Paraná,Marilândia do Sul,8927,591,0.0662310,384.424,23.22,0.0182522,511,0.2289315
411500,Sul,Paraná,Marilena,7040,454,0.0644564,232.363,30.30,0.1070765,443,0.2518981
411510,Sul,Paraná,Mariluz,10382,755,0.0726806,433.17,23.97,0.4720943,730,0.2812421
411520,Sul,Paraná,Maringá,396425,22689,0.0573038,487.012,813.99,0.8131441,5705,0.0577033
411530,Sul,Paraná,Mariópolis,6513,420,0.0645491,230.365,28.27,0.1858282,261,0.1608445
411535,Sul,Paraná,Maripá,5690,288,0.0505910,283.793,20.05,0.2631942,61,0.0426086
411540,Sul,Paraná,Marmeleiro,14283,965,0.0675486,387.612,36.85,0.2542672,852,0.2385492
411545,Sul,Paraná,Marquinho,4686,367,0.0783361,509.632,9.19,0.0493336,566,0.4821517
411550,Sul,Paraná,Marumbi,4686,272,0.0579843,208.47,22.48,0.0085197,216,0.1839990
411560,Sul,Paraná,Matelândia,17255,1260,0.0730548,639.746,26.97,0.5355205,537,0.1265654
411570,Sul,Paraná,Matinhos,32624,2398,0.0735224,117.899,276.71,0.8774654,1470,0.1807756
411573,Sul,Paraná,Mato Rico,3549,238,0.0671742,394.533,9.00,0.0434001,476,0.5338451
